,Power
4255,0.35024390243902437
4256,0.36634146341463414
4257,0.2224390243902439
4258,0.22439024390243903
4259,0.24292682926829268
4260,0.30634146341463414
4261,0.3102439024390244
4262,0.2175609756097561
4263,0.22731707317073171
4264,0.2346341463414634
4265,0.25658536585365854
4266,0.21073170731707316
4267,0.2097560975609756
4268,0.23317073170731709
4269,0.3029268292682927
4270,0.29024390243902437
4271,0.21170731707317073
4272,0.14
4273,0.17902439024390243
4274,0.19170731707317074
4275,0.1248780487804878
4276,0.2326829268292683
4277,0.2146341463414634
4278,0.24097560975609755
4279,0.2707317073170732
4280,0.15902439024390244
4281,0.15170731707317073
4282,0.19853658536585367
4283,0.2648780487804878
4284,0.2473170731707317
4285,0.2526829268292683
4286,0.2029268292682927
4287,0.21951219512195122
4288,0.23512195121951218
4289,0.204390243902439
4290,0.19707317073170733
4291,0.1795121951219512
4292,0.17658536585365853
4293,0.24097560975609755
4294,0.33121951219512197
4295,0.2809756097560976
4296,0.15414634146341463
4297,0.1351219512195122
4298,0.1380487804878049
4299,0.0824390243902439
4300,0.06097560975609756
4301,0.054634146341463415
4302,0.03609756097560975
4303,0.013170731707317073
4304,0.014634146341463415
4305,0.002926829268292683
4306,0.0014634146341463415
4307,0.02048780487804878
4308,0.054146341463414634
4309,0.07853658536585366
4310,0.11219512195121951
4311,0.09268292682926829
4312,0.06975609756097562
4313,0.21707317073170732
4314,0.23121951219512196
4315,0.348780487804878
4316,0.47853658536585364
4317,0.39365853658536587
4318,0.42292682926829267
4319,0.36390243902439023
4320,0.5346341463414634
4321,0.8517073170731707
4322,0.5
4323,0.6117073170731707
4324,0.5790243902439024
4325,0.2736585365853659
4326,0.2531707317073171
4327,0.23219512195121952
4328,0.25902439024390245
4329,0.35560975609756096
4330,0.31609756097560976
4331,0.48634146341463413
4332,0.3902439024390244
4333,0.35804878048780486
4334,0.3980487804878049
4335,0.4170731707317073
4336,0.4770731707317073
4337,0.6453658536585366
4338,0.6590243902439025
4339,0.5507317073170732
4340,0.39365853658536587
4341,0.2302439024390244
4342,0.22390243902439025
4343,0.2965853658536585
4344,0.43902439024390244
4345,0.5639024390243902
4346,0.6648780487804878
4347,0.5029268292682927
4348,0.4507317073170732
4349,0.3546341463414634
4350,0.33414634146341465
4351,0.3746341463414634
4352,0.41365853658536583
4353,0.2785365853658537
4354,0.22926829268292684
4355,0.3229268292682927
4356,0.5107317073170732
4357,0.468780487804878
4358,0.364390243902439
4359,0.3434146341463415
4360,0.4848780487804878
4361,0.31121951219512195
4362,0.5609756097560976
4363,0.4151219512195122
4364,0.38195121951219513
4365,0.13317073170731708
4366,0.24536585365853658
4367,0.4151219512195122
4368,0.4224390243902439
4369,0.44
4370,0.3570731707317073
4371,0.37658536585365854
4372,0.4317073170731707
4373,0.2785365853658537
4374,0.16341463414634147
4375,0.024878048780487813
4376,0.06
4377,0.07658536585365854
4378,0.09414634146341463
4379,0.036829268292682925
4380,0.023008130081300808
4381,0.06113821138211382
4382,0.06878048780487805
4383,0.09414634146341463
4384,0.10390243902439024
4385,0.07658536585365854
4386,0.10780487804878049
4387,0.06634146341463415
4388,0.042926829268292686
4389,0.1126829268292683
4390,0.2448780487804878
4391,0.2892682926829268
4392,0.27414634146341466
4393,0.2253658536585366
4394,0.20829268292682926
4395,0.22585365853658537
4396,0.20243902439024392
4397,0.1551219512195122
4398,0.09121951219512195
4399,0.025853658536585365
4400,0.0049252557041699445
4401,9.441384736427999e-05
4402,9.441384736427999e-05
4403,9.441384736427999e-05
4404,9.441384736427999e-05
4405,0.008843430369787568
4406,0.01024390243902439
4407,0.015121951219512195
4408,0.021463414634146343
4409,0.02878048780487805
4410,0.11219512195121951
4411,0.0873170731707317
4412,0.07853658536585366
4413,0.025853658536585365
4414,0.04097560975609756
4415,0.06780487804878049
4416,0.06829268292682927
4417,0.22634146341463415
4418,0.16634146341463416
4419,0.13707317073170733
4420,0.09121951219512195
4421,0.11121951219512195
4422,0.15560975609756098
4423,0.06048780487804878
4424,0.027804878048780488
4425,0.003902439024390244
4426,0.012195121951219513
4427,0.016585365853658537
4428,0.045365853658536584
4429,0.06536585365853659
4430,0.04975609756097561
4431,0.054634146341463415
4432,0.04780487804878049
4433,0.04731707317073171
4434,0.0351219512195122
4435,0.01707317073170732
4436,0.024390243902439025
4437,0.14585365853658536
4438,0.17073170731707318
4439,0.19853658536585367
4440,0.14097560975609755
4441,0.07560975609756097
4442,0.08292682926829269
4443,0.14829268292682926
4444,0.22048780487804878
4445,0.19853658536585367
4446,0.22975609756097562
4447,0.23560975609756096
4448,0.17170731707317075
4449,0.2326829268292683
4450,0.1073170731707317
4451,0.03951219512195122
4452,0.037560975609756096
4453,0.026829268292682926
4454,0.04097560975609756
4455,0.09024390243902439
4456,0.02048780487804878
4457,0.05121951219512195
4458,0.05804878048780488
4459,0.036585365853658534
4460,0.01573170731707317
4461,0.018292682926829267
4462,0.23182926829268294
4463,0.2751219512195122
4464,0.29804878048780487
4465,0.14341463414634145
4466,0.12975609756097561
4467,0.14829268292682926
4468,0.2731707317073171
4469,0.2648780487804878
4470,0.21414634146341463
4471,0.10682926829268292
4472,0.11219512195121951
4473,0.12048780487804878
4474,0.15804878048780488
4475,0.1
4476,0.07121951219512195
4477,0.0975609756097561
4478,0.13365853658536586
4479,0.09317073170731707
4480,0.04439024390243902
4481,0.027804878048780488
4482,0.007804878048780488
4483,0.013170731707317078
4484,0.026341463414634145
4485,0.05268292682926829
4486,0.05609756097560976
4487,0.024390243902439025
4488,0.033658536585365856
4489,0.046341463414634146
4490,0.0824390243902439
4491,0.07804878048780488
4492,0.027317073170731707
4493,0.005853658536585366
4494,0.0025
4495,0.00036585365853658537
4496,0.01274390243902439
4497,0.023902439024390244
4498,0.012195121951219513
4499,0.012682926829268294
4500,0.0013008130081300813
4501,0.00032520325203252016
4502,0.000195121951219512
4503,0.0002327770646127512
4504,0.00030808729139922964
4505,0.00030808729139922964
4506,0.0007445442875481386
4507,0.0011707317073170731
4508,0.0066341463414634145
4509,0.02829268292682927
4510,0.05365853658536585
4511,0.032682926829268294
4512,0.07609756097560975
4513,0.06439024390243903
4514,0.04097560975609756
4515,0.06926829268292684
4516,0.0351219512195122
4517,0.03804878048780488
4518,0.04926829268292683
4519,0.07073170731707316
4520,0.11219512195121951
4521,0.04926829268292683
4522,0.04390243902439024
4523,0.014451219512195123
4524,0.001829268292682927
4525,0.0026219512195121953
4526,0.0010975609756097562
4527,0.003101045296167247
4528,0.00020905923344947727
4529,0.01912891986062718
4530,0.032682926829268294
4531,0.08341463414634147
4532,0.12341463414634146
4533,0.1419512195121951
4534,0.15121951219512195
4535,0.13609756097560977
4536,0.14536585365853658
4537,0.06341463414634146
4538,0.03609756097560975
4539,0.011707317073170732
4540,0.006341463414634147
4541,0.023902439024390244
4542,0.02926829268292683
4543,0.014634146341463415
4544,0.00975609756097561
4545,0.0009312638580931263
4546,0.0005321507760532151
4547,0.006341463414634147
4548,0.0057560975609756105
4549,0.0021881533101045297
4550,0.03595818815331011
4551,0.02878048780487805
4552,0.003089430894308943
4553,0.0004278990158322634
4554,0.00030808729139922964
4555,0.00030808729139922964
4556,0.0002715213755008362
4557,8.869179600886917e-05
4558,8.869179600886917e-05
4559,8.869179600886917e-05
4560,8.869179600886917e-05
4561,8.869179600886917e-05
4562,0.007346637102734663
4563,0.018536585365853658
4564,0.04341463414634146
4565,0.06097560975609756
4566,0.0824390243902439
4567,0.024878048780487806
4568,0.03170731707317073
4569,0.08585365853658537
4570,0.16195121951219513
4571,0.204390243902439
4572,0.19219512195121952
4573,0.22439024390243903
4574,0.30048780487804877
4575,0.2048780487804878
4576,0.06292682926829268
4577,0.045365853658536584
4578,0.03560975609756097
4579,0.012682926829268294
4580,0.002520325203252034
4581,0.005772357723577244
4582,0.045853658536585365
4583,0.12585365853658537
4584,0.13219512195121952
4585,0.0374390243902439
4586,0.002073170731707317
4587,0.02195121951219512
4588,0.02975609756097561
4589,0.12
4590,0.08146341463414634
4591,0.06585365853658537
4592,0.04341463414634146
4593,0.02853658536585366
4594,0.0021951219512195124
4595,0.02926829268292683
4596,0.033170731707317075
4597,0.06975609756097562
4598,0.18878048780487805
4599,0.18829268292682927
4600,0.12634146341463415
4601,0.15317073170731707
4602,0.09073170731707317
4603,0.07268292682926829
4604,0.09317073170731707
4605,0.1873170731707317
4606,0.26
4607,0.21121951219512194
4608,0.18926829268292683
4609,0.12146341463414634
4610,0.17658536585365853
4611,0.03024390243902439
4612,0.05219512195121951
4613,0.17170731707317075
4614,0.1448780487804878
4615,0.22585365853658537
4616,0.24585365853658536
4617,0.37658536585365854
4618,0.5185365853658537
4619,0.6078048780487805
4620,0.5160975609756098
4621,0.6239024390243902
4622,0.6912195121951219
4623,0.5868292682926829
4624,0.44439024390243903
4625,0.44146341463414634
4626,0.5492682926829269
4627,0.5785365853658536
4628,0.5102439024390244
4629,0.45463414634146343
4630,0.255609756097561
4631,0.37365853658536585
4632,0.41024390243902437
4633,0.4380487804878049
4634,0.43073170731707316
4635,0.4058536585365854
4636,0.46146341463414636
4637,0.4892682926829268
4638,0.26195121951219513
4639,0.14780487804878048
4640,0.06878048780487805
4641,0.04878048780487805
4642,0.03853658536585366
4643,0.04048780487804878
4644,0.03121951219512195
4645,0.027804878048780488
4646,0.011707317073170732
4647,0.05658536585365854
4648,0.033170731707317075
4649,0.01024390243902439
4650,0.013170731707317073
4651,0.007052845528455285
4652,0.0013414634146341464
4653,0.0013414634146341464
4654,0.0013414634146341464
4655,0.009898373983739838
4656,0.006522131887985547
4657,0.00021680216802168
4658,0.00021680216802168
4659,0.00021680216802168
4660,0.004534778681120144
4661,0.0034146341463414634
4662,0.006829268292682927
4663,0.004959349593495927
4664,0.005365853658536575
4665,0.018211382113821135
4666,0.010487804878048781
4667,0.00975609756097561
4668,0.04341463414634146
4669,0.006829268292682927
4670,0.027804878048780488
4671,0.08829268292682926
4672,0.0575609756097561
4673,0.046341463414634146
4674,0.08
4675,0.04829268292682927
4676,0.07707317073170732
4677,0.0873170731707317
4678,0.06682926829268293
4679,0.09317073170731707
4680,0.036585365853658534
4681,0.0003252032520325203
4682,0.0005284552845528455
4683,0.030853658536585366
4684,0.04390243902439024
4685,0.04829268292682927
4686,0.03951219512195122
4687,0.005853658536585366
4688,0.0030038510911424903
4689,0.00011553273427471112
4690,0.00011553273427471112
4691,0.00011553273427471112
4692,0.00011553273427471112
4693,0.00011553273427471112
4694,0.00011553273427471112
4695,0.00011553273427471112
4696,0.00011553273427471112
4697,0.00011553273427471112
4698,0.00011553273427471112
4699,0.00011553273427471112
4700,0.00011553273427471112
4701,0.09170731707317073
4702,0.15951219512195122
4703,0.16097560975609757
4704,0.13365853658536586
4705,0.09804878048780488
4706,0.08926829268292683
4707,0.06048780487804878
4708,0.1048780487804878
4709,0.17170731707317075
4710,0.19219512195121952
4711,0.0721951219512195
4712,0.00029268292682926834
4713,0.00035772357723577226
4714,0.0008310749774164408
4715,0.00010840108401084
4716,0.00010840108401084
4717,0.00010840108401084
4718,0.00010840108401084
4719,0.014182475158084915
4720,0.036585365853658534
4721,0.04048780487804878
4722,0.0012111017661900758
4723,0.0003532380151387721
4724,0.0003532380151387721
4725,0.0003532380151387721
4726,0.0003532380151387721
4727,0.0003532380151387721
4728,0.0003532380151387721
4729,0.0003532380151387721
4730,0.0003532380151387721
4731,0.0003532380151387721
4732,0.0351219512195122
4733,0.03609756097560975
4734,0.06926829268292684
4735,0.013279132791327914
4736,0.0006504065040650406
4737,0.006233062330623307
4738,0.015447154471544716
4739,0.08146341463414634
4740,0.09463414634146342
4741,0.11024390243902439
4742,0.10292682926829268
4743,0.12926829268292683
4744,0.15414634146341463
4745,0.1878048780487805
4746,0.2624390243902439
4747,0.2604878048780488
4748,0.21317073170731707
4749,0.20536585365853657
4750,0.16975609756097562
4751,0.15024390243902438
4752,0.13463414634146342
4753,0.2736585365853659
4754,0.21121951219512194
4755,0.19317073170731708
4756,0.24341463414634146
4757,0.2224390243902439
4758,0.12634146341463415
4759,0.07951219512195122
4760,0.14780487804878048
4761,0.2121951219512195
4762,0.042926829268292686
4763,0.1024390243902439
4764,0.13853658536585367
4765,0.1653658536585366
4766,0.17268292682926828
4767,0.24195121951219511
4768,0.22878048780487806
4769,0.2673170731707317
4770,0.1702439024390244
4771,0.16926829268292684
4772,0.13170731707317074
4773,0.17170731707317075
4774,0.1746341463414634
4775,0.23853658536585365
4776,0.2395121951219512
4777,0.21170731707317073
4778,0.17560975609756097
4779,0.1048780487804878
4780,0.13414634146341464
4781,0.07170731707317073
4782,0.12829268292682927
4783,0.19609756097560976
4784,0.1326829268292683
4785,0.1878048780487805
4786,0.3521951219512195
4787,0.45658536585365855
4788,0.4458536585365854
4789,0.44926829268292684
4790,0.4975609756097561
4791,0.3224390243902439
4792,0.3326829268292683
4793,0.5019512195121951
4794,0.49609756097560975
4795,0.38390243902439025
4796,0.4848780487804878
4797,0.1775609756097561
4798,0.06731707317073171
4799,0.19170731707317074
4800,0.3331707317073171
4801,0.3926829268292683
4802,0.4004878048780488
4803,0.34195121951219515
4804,0.39463414634146343
4805,0.39707317073170734
4806,0.37170731707317073
4807,0.44
4808,0.4195121951219512
4809,0.8668292682926829
4810,0.7980487804878049
4811,0.7668292682926829
4812,0.7653658536585366
4813,0.6551219512195122
4814,0.8448780487804878
4815,0.7878048780487805
4816,0.6380487804878049
4817,0.2521951219512195
4818,0.07463414634146341
4819,0.06146341463414634
4820,0.07170731707317073
4821,0.12536585365853659
4822,0.12
4823,0.1770731707317073
4824,0.22634146341463415
4825,0.21609756097560975
4826,0.3278048780487805
4827,0.2814634146341463
4828,0.34146341463414637
4829,0.3473170731707317
4830,0.2751219512195122
4831,0.1873170731707317
4832,0.06048780487804878
4833,0.1024390243902439
4834,0.15853658536585366
4835,0.11073170731707317
4836,0.31414634146341464
4837,0.2892682926829268
4838,0.344390243902439
4839,0.37853658536585366
4840,0.3360975609756098
4841,0.3234146341463415
4842,0.35073170731707315
4843,0.25853658536585367
4844,0.24146341463414633
4845,0.5492682926829269
4846,0.4873170731707317
4847,0.49902439024390244
4848,0.5692682926829268
4849,0.5390243902439025
4850,0.5487804878048781
4851,0.37853658536585366
4852,0.6053658536585366
4853,0.6
4854,0.4219512195121951
4855,0.46682926829268295
4856,0.6170731707317073
4857,0.7478048780487805
4858,0.6892682926829268
4859,0.6195121951219512
4860,0.6790243902439025
4861,0.6970731707317073
4862,0.5517073170731708
4863,0.5780487804878048
4864,0.6458536585365854
4865,0.5575609756097561
4866,0.4814634146341463
4867,0.2175609756097561
4868,0.1975609756097561
4869,0.18829268292682927
4870,0.23804878048780487
4871,0.14536585365853658
4872,0.18195121951219512
4873,0.18536585365853658
4874,0.06146341463414634
4875,0.003902439024390244
4876,0.00018882769472855997
4877,0.00018882769472855997
4878,0.00018882769472855997
4879,0.00018882769472855997
4880,0.00018882769472855997
4881,0.026372934697088905
4882,0.03804878048780488
4883,0.042926829268292686
4884,0.06048780487804878
4885,0.06585365853658537
4886,0.08146341463414634
4887,0.13073170731707318
4888,0.1404878048780488
4889,0.12634146341463415
4890,0.12292682926829268
4891,0.042439024390243905
4892,0.07317073170731707
4893,0.2424390243902439
4894,0.23902439024390243
4895,0.26682926829268294
4896,0.3678048780487805
4897,0.3448780487804878
4898,0.18024390243902438
4899,0.07536585365853658
4900,0.04878048780487805
4901,0.12634146341463415
4902,0.045365853658536584
4903,0.017121951219512196
4904,0.00029268292682926834
4905,0.026
4906,0.15658536585365854
4907,0.10878048780487805
4908,0.09414634146341463
4909,0.19902439024390245
4910,0.24
4911,0.24292682926829268
4912,0.3024390243902439
4913,0.2146341463414634
4914,0.07804878048780488
4915,0.037073170731707315
4916,0.10048780487804879
4917,0.07463414634146341
4918,0.042926829268292686
4919,0.042926829268292686
4920,0.08292682926829269
4921,0.03219512195121951
4922,0.07609756097560975
4923,0.14878048780487804
4924,0.22634146341463415
4925,0.13170731707317074
4926,0.19560975609756098
4927,0.07268292682926829
4928,0.09609756097560976
4929,0.11951219512195121
4930,0.1702439024390244
4931,0.1380487804878049
4932,0.12048780487804878
4933,0.17365853658536584
4934,0.2370731707317073
4935,0.3721951219512195
4936,0.5219512195121951
4937,0.4507317073170732
4938,0.32
4939,0.2580487804878049
4940,0.2702439024390244
4941,0.22731707317073171
4942,0.2121951219512195
4943,0.09170731707317073
4944,0.0011846689895470383
4945,0.01813240418118467
4946,0.05141463414634147
4947,0.11756097560975609
4948,0.13463414634146342
4949,0.2780487804878049
4950,0.284390243902439
4951,0.2946341463414634
4952,0.44878048780487806
4953,0.06634146341463415
4954,0.13560975609756099
4955,0.04731707317073171
4956,0.010731707317073172
4957,0.01951219512195122
4958,0.1024390243902439
4959,0.0007379612257661038
4960,0.00037523452157598494
4961,0.00037523452157598494
4962,0.00037523452157598494
4963,0.00037523452157598494
4964,0.00037523452157598494
4965,0.0056785490931832395
4966,0.15317073170731707
4967,0.18
4968,0.22634146341463415
4969,0.2751219512195122
4970,0.35609756097560974
4971,0.13560975609756099
4972,0.1024390243902439
4973,0.1024390243902439
4974,0.13317073170731708
4975,0.1
4976,0.19951219512195123
4977,0.24390243902439024
4978,0.15804878048780488
4979,0.26
4980,0.2824390243902439
4981,0.23853658536585365
4982,0.23609756097560974
4983,0.3921951219512195
4984,0.2473170731707317
4985,0.25073170731707317
4986,0.3234146341463415
4987,0.39365853658536587
4988,0.4712195121951219
4989,0.3146341463414634
4990,0.42390243902439023
4991,0.5595121951219513
4992,0.5136585365853659
4993,0.6234146341463415
4994,0.7136585365853658
4995,0.7185365853658536
4996,0.6526829268292683
4997,0.7073170731707317
4998,0.7195121951219512
4999,0.8570731707317073
5000,0.8292682926829268
5001,0.7526829268292683
5002,0.9482926829268292
5003,0.8936585365853659
5004,0.8804878048780488
5005,0.8941463414634147
5006,0.9282926829268293
5007,0.8141463414634146
5008,0.7970731707317074
5009,0.6463414634146342
5010,0.8360975609756097
5011,0.6107317073170732
5012,0.35804878048780486
5013,0.24292682926829268
5014,0.1975609756097561
5015,0.1575609756097561
5016,0.19170731707317074
5017,0.16926829268292684
5018,0.25414634146341464
5019,0.3029268292682927
5020,0.2848780487804878
5021,0.2682926829268293
5022,0.18682926829268293
5023,0.14682926829268292
5024,0.17317073170731706
5025,0.1448780487804878
5026,0.15951219512195122
5027,0.11121951219512195
5028,0.055121951219512196
5029,0.09073170731707317
5030,0.0873170731707317
5031,0.0624390243902439
5032,0.06975609756097562
5033,0.07463414634146341
5034,0.10585365853658536
5035,0.19317073170731708
5036,0.22829268292682928
5037,0.1497560975609756
5038,0.03619512195121952
5039,0.08380487804878049
5040,0.2473170731707317
5041,0.09560975609756098
5042,0.09902439024390244
5043,0.1048780487804878
5044,0.07853658536585366
5045,0.09219512195121951
5046,0.0897560975609756
5047,0.08341463414634147
5048,0.1302439024390244
5049,0.18292682926829268
5050,0.5658536585365853
5051,0.5619512195121952
5052,0.5551219512195122
5053,0.5707317073170731
5054,0.7360975609756097
5055,0.7673170731707317
5056,0.8585365853658536
5057,0.7146341463414634
5058,0.5414634146341464
5059,0.6643902439024391
5060,0.8839024390243903
5061,0.9585365853658536
5062,0.9829268292682927
5063,0.9360975609756098
5064,0.904390243902439
5065,0.8741463414634146
5066,0.7629268292682927
5067,0.7185365853658536
5068,0.8639024390243902
5069,0.8365853658536585
5070,0.7931707317073171
5071,0.8453658536585366
5072,0.9107317073170732
5073,0.671219512195122
5074,0.7409756097560976
5075,0.7346341463414634
5076,0.7321951219512195
5077,0.8180487804878048
5078,0.8204878048780487
5079,0.7160975609756097
5080,0.7478048780487805
5081,0.6648780487804878
5082,0.49658536585365853
5083,0.49902439024390244
5084,0.47560975609756095
5085,0.3692682926829268
5086,0.3858536585365854
5087,0.42878048780487804
5088,0.5707317073170731
5089,0.5092682926829268
5090,0.3595121951219512
5091,0.19121951219512195
5092,0.14780487804878048
5093,0.1624390243902439
5094,0.1629268292682927
5095,0.1024390243902439
5096,0.10048780487804879
5097,0.13951219512195123
5098,0.08439024390243903
5099,0.04829268292682927
5100,0.050487804878048784
5101,0.0748780487804878
5102,0.03463414634146342
5103,0.11463414634146342
5104,0.16634146341463416
5105,0.07707317073170732
5106,0.13365853658536586
5107,0.18878048780487805
5108,0.12048780487804878
5109,0.014634146341463415
5110,0.00034433285509325676
5111,0.00034433285509325676
5112,0.0027259684361549495
5113,0.016097560975609757
5114,0.050731707317073174
5115,0.09804878048780488
5116,0.1653658536585366
5117,0.14292682926829267
5118,0.1024390243902439
5119,0.08829268292682926
5120,0.06829268292682927
5121,0.045853658536585365
5122,0.04878048780487805
5123,0.02048780487804878
5124,0.024878048780487806
5125,0.02926829268292683
5126,0.01024390243902439
5127,0.054146341463414634
5128,0.16146341463414635
5129,0.05853658536585366
5130,0.03219512195121951
5131,0.06097560975609756
5132,0.02048780487804878
5133,0.1024390243902439
5134,0.10682926829268292
5135,0.1024390243902439
5136,0.0624390243902439
5137,0.032682926829268294
5138,0.04439024390243902
5139,0.03804878048780488
5140,0.04390243902439024
5141,0.018536585365853658
5142,0.006449864498644986
5143,0.0003252032520325203
5144,0.0008672086720867209
5145,0.001788617886178862
5146,0.004227642276422765
5147,0.0014634146341463415
5148,0.009170731707317074
5149,0.007902439024390244
5150,0.004878048780487805
5151,0.003902439024390244
5152,0.004878048780487805
5153,0.011707317073170732
5154,0.005853658536585366
5155,0.0028919860627177702
5156,0.002299651567944251
5157,0.01578397212543554
5158,0.019094076655052267
5159,0.00041811846689895454
5160,0.07658536585365854
5161,0.12829268292682927
5162,0.17658536585365853
5163,0.15951219512195122
5164,0.15121951219512195
5165,0.18926829268292683
5166,0.10682926829268292
5167,0.055609756097560976
5168,0.025853658536585365
5169,0.05317073170731707
5170,0.03804878048780488
5171,0.09658536585365854
5172,0.16146341463414635
5173,0.24682926829268292
5174,0.335609756097561
5175,0.4292682926829268
5176,0.24048780487804877
5177,0.23658536585365852
5178,0.2326829268292683
5179,0.19951219512195123
5180,0.23365853658536587
5181,0.20926829268292682
5182,0.25414634146341464
5183,0.3848780487804878
5184,0.25609756097560976
5185,0.1648780487804878
5186,0.1624390243902439
5187,0.20878048780487804
5188,0.22585365853658537
5189,0.2546341463414634
5190,0.23902439024390243
5191,0.2653658536585366
5192,0.26439024390243904
5193,0.30829268292682926
5194,0.35317073170731705
5195,0.37073170731707317
5196,0.39121951219512197
5197,0.5190243902439025
5198,0.4424390243902439
5199,0.5307317073170732
5200,0.45414634146341465
5201,0.3131707317073171
5202,0.5834146341463414
5203,0.32634146341463416
5204,0.4326829268292683
5205,0.4053658536585366
5206,0.36878048780487804
5207,0.4678048780487805
5208,0.33951219512195124
5209,0.29121951219512193
5210,0.3331707317073171
5211,0.30146341463414633
5212,0.2921951219512195
5213,0.34780487804878046
5214,0.23609756097560974
5215,0.31365853658536585
5216,0.4419512195121951
5217,0.5639024390243902
5218,0.6658536585365854
5219,0.8195121951219512
5220,0.7746341463414634
5221,0.7302439024390244
5222,0.2048780487804878
5223,0.47609756097560973
5224,0.7102439024390244
5225,0.7639024390243903
5226,0.644390243902439
5227,0.2873170731707317
5228,0.48048780487804876
5229,0.5673170731707317
5230,0.4819512195121951
5231,0.4526829268292683
5232,0.3146341463414634
5233,0.1048780487804878
5234,0.1629268292682927
5235,0.20585365853658535
5236,0.29365853658536584
5237,0.4292682926829268
5238,0.3595121951219512
5239,0.25414634146341464
5240,0.2073170731707317
5241,0.36634146341463414
5242,0.4497560975609756
5243,0.5058536585365854
5244,0.4253658536585366
5245,0.4770731707317073
5246,0.6053658536585366
5247,0.5073170731707317
5248,0.5926829268292683
5249,0.7019512195121951
5250,0.5004878048780488
5251,0.34585365853658534
5252,0.23414634146341465
5253,0.2751219512195122
5254,0.09414634146341463
5255,0.13317073170731708
5256,0.204390243902439
5257,0.24
5258,0.3175609756097561
5259,0.3824390243902439
5260,0.2785365853658537
5261,0.30097560975609755
5262,0.28292682926829266
5263,0.10146341463414635
5264,0.0721951219512195
5265,0.015958188153310106
5266,0.0020905923344947735
5267,0.024390243902439025
5268,0.0224390243902439
5269,0.004634146341463414
5270,0.011951219512195122
5271,0.03951219512195122
5272,0.03853658536585366
5273,0.02975609756097561
5274,0.015609756097560976
5275,0.007073170731707317
5276,0.06609756097560976
5277,0.036585365853658534
5278,0.0873170731707317
5279,0.15902439024390244
5280,0.12926829268292683
5281,0.12390243902439024
5282,0.15121951219512195
5283,0.16390243902439025
5284,0.15658536585365854
5285,0.1419512195121951
5286,0.21414634146341463
5287,0.13317073170731708
5288,0.4326829268292683
5289,0.7092682926829268
5290,0.8502439024390244
5291,0.7658536585365854
5292,0.7258536585365853
5293,0.7741463414634147
5294,0.9492682926829268
5295,0.8575609756097561
5296,0.9078048780487805
5297,0.8409756097560975
5298,0.915609756097561
5299,0.8975609756097561
5300,0.8439024390243902
5301,0.922439024390244
5302,0.9204878048780488
5303,0.8078048780487805
5304,0.8136585365853658
5305,0.8829268292682927
5306,0.8034146341463415
5307,0.9078048780487805
5308,0.884390243902439
5309,0.9819512195121951
5310,0.9858536585365854
5311,0.9951219512195122
5312,0.9946341463414634
5313,0.9921951219512195
5314,0.9936585365853658
5315,0.9965853658536585
5316,0.9960975609756098
5317,0.9941463414634146
5318,0.9882926829268293
5319,0.9965853658536585
5320,0.9965853658536585
5321,0.9960975609756098
5322,0.9946341463414634
5323,0.9941463414634146
5324,0.9975609756097561
5325,0.9839024390243902
5326,0.8834146341463415
5327,0.9004878048780488
5328,0.8760975609756098
5329,0.7590243902439024
5330,0.7321951219512195
5331,0.7453658536585366
5332,0.9034146341463415
5333,0.855609756097561
5334,0.6248780487804878
5335,0.7482926829268293
5336,0.7717073170731708
5337,0.7180487804878048
5338,0.9239024390243903
5339,0.8170731707317073
5340,0.7385365853658536
5341,0.44926829268292684
5342,0.35560975609756096
5343,0.2658536585365854
5344,0.22829268292682928
5345,0.46
5346,0.18048780487804877
5347,0.06487804878048781
5348,0.021463414634146343
5349,0.08146341463414634
5350,0.22097560975609756
5351,0.35365853658536583
5352,0.25853658536585367
5353,0.2302439024390244
5354,0.14926829268292682
5355,0.09073170731707317
5356,0.08146341463414634
5357,0.06146341463414634
5358,0.10926829268292683
5359,0.09268292682926829
5360,0.024878048780487806
5361,0.03951219512195122
5362,0.05707317073170732
5363,0.06
5364,0.11707317073170732
5365,0.22731707317073171
5366,0.32390243902439025
5367,0.27414634146341466
5368,0.18585365853658536
5369,0.20536585365853657
5370,0.22682926829268293
5371,0.10585365853658536
5372,0.1404878048780488
5373,0.1526829268292683
5374,0.09609756097560976
5375,0.13463414634146342
5376,0.23560975609756096
5377,0.2917073170731707
5378,0.26878048780487807
5379,0.2785365853658537
5380,0.3678048780487805
5381,0.32926829268292684
5382,0.23365853658536587
5383,0.23658536585365852
5384,0.2629268292682927
5385,0.2151219512195122
5386,0.2073170731707317
5387,0.17804878048780487
5388,0.17609756097560975
5389,0.13609756097560977
5390,0.16341463414634147
5391,0.09317073170731707
5392,0.13951219512195123
5393,0.19219512195121952
5394,0.22926829268292684
5395,0.14
5396,0.1151219512195122
5397,0.033658536585365856
5398,0.015121951219512195
5399,0.09073170731707317
5400,0.12292682926829268
5401,0.09024390243902439
5402,0.13073170731707318
5403,0.11707317073170732
5404,0.13902439024390245
5405,0.13073170731707318
5406,0.11219512195121951
5407,0.09951219512195122
5408,0.3102439024390244
5409,0.38439024390243903
5410,0.4970731707317073
5411,0.6595121951219513
5412,0.5302439024390244
5413,0.5375609756097561
5414,0.6102439024390244
5415,0.5780487804878048
5416,0.704390243902439
5417,0.7039024390243902
5418,0.6721951219512196
5419,0.4097560975609756
5420,0.3468292682926829
5421,0.18926829268292683
5422,0.30634146341463414
