Koordinatensystem : Lambert konform konisch
Rechtswert        : 3885500 Meter
Hochwert          : 2480500 Meter
Hoehenlage        : 120 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3885500 2480500  2 24  8   1.6 1002  63  4.9 5  3.2  73    2   12 267 -310  0
3885500 2480500  2 24  9   1.6 1002  57  5.0 7  3.1  73   44   41 272 -310  0
3885500 2480500  2 24 10   2.1 1002  57  6.1 7  3.0  70   41  100 284 -312  0
3885500 2480500  2 24 11   2.2 1001  58  7.1 8  2.9  66    7  133 290 -314  0
3885500 2480500  2 24 12   3.2 1001  67  6.8 8  2.9  63    5  157 298 -319  0
3885500 2480500  2 24 13   3.9 1000  60  7.0 7  3.0  61    0  146 296 -324  0
3885500 2480500  2 24 14   4.3 1000  72  5.2 7  3.1  60    0  115 292 -330  0
3885500 2480500  2 24 15   4.9 1000  63  6.3 7  3.2  61    7  134 293 -334  0
3885500 2480500  2 24 16   5.4  999  67  4.1 7  3.4  61   10  105 296 -334  0
3885500 2480500  2 24 17   6.1  998  62  5.1 8  3.4  59    0   50 304 -332  0
3885500 2480500  2 24 18   6.0  998  62  6.3 8  3.4  57    0    6 312 -330  0
3885500 2480500  2 24 19   6.0  997  66  7.5 8  3.2  55    0    0 312 -327  0
3885500 2480500  2 24 20   5.9  997  58  7.7 8  3.1  53    0    0 311 -325  0
3885500 2480500  2 24 21   5.2  997  69  7.7 8  3.0  52    0    0 310 -324  0
3885500 2480500  2 24 22   4.4  997  73  6.6 8  2.9  53    0    0 309 -324  0
3885500 2480500  2 24 23   3.7  997  68  7.2 8  2.8  55    0    0 306 -323  0
3885500 2480500  2 24 24   2.9  997  59  6.3 7  2.8  57    0    0 298 -322  0
3885500 2480500  2 25  1   2.3  997  83  6.4 7  2.8  60    0    0 290 -320  0
3885500 2480500  2 25  2   1.8  997  84  6.6 8  2.7  61    0    0 295 -319  0
3885500 2480500  2 25  3   1.1  997  85  7.8 8  2.6  62    0    0 301 -318  0
3885500 2480500  2 25  4   0.7  997  61  6.6 8  2.6  63    0    0 300 -317  0
3885500 2480500  2 25  5   0.1  997  64  7.0 8  2.5  64    0    0 300 -316  0
3885500 2480500  2 25  6  -0.4  997  57  5.4 7  2.5  64    0    0 283 -316  0
3885500 2480500  2 25  7  -0.7  997  58  5.8 6  2.4  65    0    0 260 -315  0
3885500 2480500  2 25  8  -0.7  997  39  5.8 6  2.4  65    0    9 221 -315  0
3885500 2480500  2 25  9  -0.3  997  51  4.9 7  2.4  64    0   50 240 -315  0
3885500 2480500  2 25 10   0.3  998  53  6.6 7  2.4  63    2  115 257 -316  0
3885500 2480500  2 25 11   1.0  998  59  6.0 7  2.5  61    2  148 269 -321  0
3885500 2480500  2 25 12   1.6  998  48  4.9 7  2.5  59    2  172 269 -326  0
3885500 2480500  2 25 13   2.2  998  44  3.8 7  2.5  57    0  122 272 -329  0
3885500 2480500  2 25 14   2.7  998  54  4.7 7  2.6  56    0  122 277 -330  0
3885500 2480500  2 25 15   2.9  997  59  3.7 7  2.6  56    0  131 281 -330  0
3885500 2480500  2 25 16   3.3  997  71  2.5 7  2.6  55    0  100 284 -329  0
3885500 2480500  2 25 17   3.4  997  62  3.0 8  2.6  54    0   47 296 -328  0
3885500 2480500  2 25 18   3.3  997  67  2.1 8  2.7  55    0   15 306 -326  0
3885500 2480500  2 25 19   3.1  998  51  2.6 7  2.7  56    0    0 295 -323  0
3885500 2480500  2 25 20   3.0  998  52  1.8 7  2.7  57    0    0 283 -321  0
3885500 2480500  2 25 21   2.7  998  22  1.4 7  2.7  58    0    0 285 -320  0
3885500 2480500  2 25 22   2.8  999  35  2.7 7  2.7  58    0    0 286 -320  0
3885500 2480500  2 25 23   2.0  999  23  2.7 7  2.9  63    0    0 284 -319  0
3885500 2480500  2 25 24   0.9  999  34  2.7 4  3.0  69    0    0 255 -318  0
3885500 2480500  2 26  1   0.0  999  43  3.9 4  2.8  72    0    0 226 -317  0
3885500 2480500  2 26  2  -1.2 1000  38  3.8 5  2.7  74    0    0 231 -317  0
3885500 2480500  2 26  3  -1.2 1000  51  3.1 5  2.7  76    0    0 240 -316  0
3885500 2480500  2 26  4  -1.6 1000  43  3.3 5  2.6  76    0    0 242 -315  0
3885500 2480500  2 26  5  -1.8 1000  48  4.1 7  2.6  76    0    0 259 -315  0
3885500 2480500  2 26  6  -2.1 1000  46  3.3 8  2.5  76    0    0 283 -315  0
3885500 2480500  2 26  7  -2.3 1001  45  3.5 7  2.5  77    0    0 283 -315  0
3885500 2480500  2 26  8  -2.5 1001  49  3.4 8  2.5  78    0   14 282 -315  0
3885500 2480500  2 26  9  -2.0 1002  48  4.9 7  2.5  77    1   60 282 -315  0
3885500 2480500  2 26 10  -1.7 1002  49  4.4 8  2.5  75    0   81 284 -316  0
3885500 2480500  2 26 11  -1.2 1003  51  3.5 7  2.6  75    1  138 285 -320  0
3885500 2480500  2 26 12  -0.9 1003  44  4.2 7  2.6  74    0  128 280 -324  0
3885500 2480500  2 26 13  -1.2 1003  46  4.1 8  2.7  75    0   62 287 -326  0
3885500 2480500  2 26 14  -1.3 1003  43  4.2 8  2.7  78    0   62 293 -328  0
3885500 2480500  2 26 15  -0.7 1002  53  4.7 7  2.6  74    0   80 286 -328  0
3885500 2480500  2 26 16  -0.9 1002  44  4.2 8  2.6  71    0   51 286 -327  0
3885500 2480500  2 26 17  -1.6 1003  28  3.3 8  2.7  77    0   45 290 -324  0
3885500 2480500  2 26 18  -1.7 1003  27  2.5 8  2.8  84    0   15 287 -319  0
3885500 2480500  2 26 19  -1.9 1003   6  1.3 7  2.8  85    0    0 279 -316  0
3885500 2480500  2 26 20  -1.8 1004  19  0.9 7  2.8  83    0    0 273 -315  0
3885500 2480500  2 26 21  -2.1 1004 358  0.9 7  2.8  83    0    0 271 -315  0
3885500 2480500  2 26 22  -2.0 1004 345  0.3 6  2.8  85    0    0 265 -313  0
3885500 2480500  2 26 23  -2.5 1004 342  0.8 5  2.8  86    0    0 255 -312  0
3885500 2480500  2 26 24  -2.8 1005 354  0.5 3  2.7  86    0    0 239 -311  0
3885500 2480500  2 27  1  -2.3 1005   6  0.7 3  2.8  87    0    0 230 -310  0
3885500 2480500  2 27  2  -1.7 1005   1  1.6 3  2.8  86    0    0 230 -309  0
3885500 2480500  2 27  3  -2.0 1005  10  0.6 1  2.8  83    0    0 222 -307  0
3885500 2480500  2 27  4  -3.0 1005   3  0.2 0  2.7  84    0    0 206 -305  0
3885500 2480500  2 27  5  -3.3 1005 350  0.1 0  2.6  86    0    0 199 -303  0
3885500 2480500  2 27  6  -4.6 1005  47  0.8 0  2.5  87    0    0 195 -300  0
3885500 2480500  2 27  7  -5.3 1005  77  0.3 1  2.3  89    0    0 196 -297  0
3885500 2480500  2 27  8  -5.8 1005  98  0.4 2  2.3  90   10   16 203 -294  0
3885500 2480500  2 27  9  -2.3 1005  14  1.0 2  2.6  91   89   72 211 -293  0
3885500 2480500  2 27 10   0.3 1005   8  0.8 2  3.0  84  187  119 217 -297  0
3885500 2480500  2 27 11   1.3 1004 170  1.0 1  2.9  72  271  151 215 -303  0
3885500 2480500  2 27 12   1.5 1004 305  1.0 3  2.7  64  270  201 218 -310  0
3885500 2480500  2 27 13   2.4 1004 308  1.2 4  2.4  54  199  237 232 -314  0
3885500 2480500  2 27 14   3.9 1003 260  1.5 3  2.2  45  355  173 234 -318  0
3885500 2480500  2 27 15   5.2 1002 318  2.3 5  2.2  42  302  161 242 -320  0
3885500 2480500  2 27 16   4.8 1001   8  1.8 4  2.2  40  214  134 248 -319  0
3885500 2480500  2 27 17   4.6 1001 170  2.3 5  2.2  41   93   90 247 -316  0
3885500 2480500  2 27 18   2.6 1001 184  2.1 7  2.3  45   14   20 256 -313  0
3885500 2480500  2 27 19   1.7 1001 192  2.1 6  2.2  50    0    0 255 -310  0
3885500 2480500  2 27 20   1.0 1001 187  2.9 6  2.2  53    0    0 246 -308  0
3885500 2480500  2 27 21   0.9 1001 186  3.8 7  2.3  57    0    0 247 -308  0
3885500 2480500  2 27 22   0.8 1000 192  3.6 6  2.3  57    0    0 246 -307  0
3885500 2480500  2 27 23   0.6 1000 198  3.5 6  2.4  60    0    0 242 -306  0
3885500 2480500  2 27 24   0.4 1000 205  3.9 5  2.5  63    0    0 239 -305  0
3885500 2480500  2 28  1   1.0  999 201  3.9 4  2.5  62    0    0 232 -304  0
3885500 2480500  2 28  2   0.8  999 222  4.2 6  2.6  63    0    0 236 -304  0
3885500 2480500  2 28  3   0.6  998 232  3.6 8  2.6  65    0    0 250 -303  0
3885500 2480500  2 28  4   0.6  997 239  4.4 8  2.5  63    0    0 256 -303  0
3885500 2480500  2 28  5   0.7  996 256  4.9 8  2.5  62    0    0 258 -303  0
3885500 2480500  2 28  6   0.1  996 245  6.1 8  2.6  66    0    0 260 -303  0
3885500 2480500  2 28  7  -0.4  995 243  6.1 8  2.8  74    0    0 262 -302  0
3885500 2480500  2 28  8  -0.5  995 244  6.2 8  3.0  81    0   10 263 -302  0
3885500 2480500  2 28  9  -0.1  994 238  6.4 7  3.1  83    0   55 262 -302  0
3885500 2480500  2 28 10   0.1  994 222  7.7 7  3.2  82    2  116 260 -305  0
3885500 2480500  2 28 11   1.0  993 216  7.2 8  3.3  82    4  164 265 -309  0
3885500 2480500  2 28 12   2.3  992 219  7.4 6  3.3  76   47  263 266 -313  0
3885500 2480500  2 28 13   2.8  991 213  7.6 6  3.2  69   36  268 262 -318  0
3885500 2480500  2 28 14   3.1  990 225 10.7 5  3.3  68   57  275 260 -322  0
3885500 2480500  2 28 15   2.2  989 220  8.6 5  3.5  75   55  243 255 -322  0
3885500 2480500  2 28 16   2.0  989 235  8.0 6  3.7  83   21  161 260 -322  0
3885500 2480500  2 28 17   1.4  988 236  7.5 8  3.9  88    0   42 274 -320  0
3885500 2480500  2 28 18   0.9  988 228  6.9 8  3.9  92    0    5 282 -317  0
3885500 2480500  2 28 19   0.9  987 243  6.2 8  3.9  94    0    0 280 -314  0
3885500 2480500  2 28 20   1.1  987 255  6.8 8  4.0  95    0    0 280 -313  0
3885500 2480500  2 28 21   1.0  987 269  6.2 8  4.0  95    0    0 279 -313  0
3885500 2480500  2 28 22   1.2  988 260  5.9 8  3.9  92    0    0 279 -313  0
3885500 2480500  2 28 23   0.8  988 261  6.1 8  3.8  91    0    0 277 -313  0
3885500 2480500  2 28 24   0.6  988 272  6.7 7  3.8  94    0    0 270 -313  0
3885500 2480500  3  1  1   0.6  989 257  5.9 7  3.8  94    0    0 264 -313  0
3885500 2480500  3  1  2   0.5  989 269  5.7 8  3.7  93    0    0 269 -314  0
3885500 2480500  3  1  3   0.3  990 250  5.0 6  3.7  92    0    0 262 -313  0
3885500 2480500  3  1  4  -0.3  990 242  5.9 5  3.4  88    0    0 245 -312  0
3885500 2480500  3  1  5  -0.2  990 239  5.2 5  3.2  84    0    0 239 -310  0
3885500 2480500  3  1  6  -0.2  990 245  5.6 7  3.1  82    0    0 249 -308  0
3885500 2480500  3  1  7  -0.4  990 228  5.7 8  3.1  82    0    0 263 -306  0
3885500 2480500  3  1  8  -0.5  990 229  4.9 8  3.1  82    0   12 268 -305  0
3885500 2480500  3  1  9  -0.1  991 233  5.3 8  3.1  81    0   42 267 -306  0
3885500 2480500  3  1 10   0.0  991 252  5.6 7  3.0  79    0  102 263 -310  0
3885500 2480500  3  1 11   0.5  992 257  6.8 6  3.0  76    6  175 254 -315  0
3885500 2480500  3  1 12   0.4  992 239  6.8 7  3.0  74    0   84 255 -319  0
3885500 2480500  3  1 13   1.1  993 227  8.0 8  3.0  73    0   79 265 -321  0
3885500 2480500  3  1 14   1.5  993 244  8.8 8  2.9  69    0   82 269 -321  0
3885500 2480500  3  1 15   3.3  993 246  9.8 6  2.9  63    3  158 260 -322  0
3885500 2480500  3  1 16   2.5  993 207  7.3 4  2.8  59   91  171 240 -324  0
3885500 2480500  3  1 17   1.7  993 291  6.5 3  2.8  62   44  108 220 -320  0
3885500 2480500  3  1 18   0.6  993  41  6.9 2  2.7  65   23   39 203 -315  0
3885500 2480500  3  1 19   0.3  993 315  6.0 1  2.6  64    0    0 185 -314  0
3885500 2480500  3  1 20  -0.2  994 239  5.6 1  2.5  65    0    0 181 -312  0
3885500 2480500  3  1 21  -0.6  994 232  5.6 0  2.5  66    0    0 174 -311  0
3885500 2480500  3  1 22  -0.8  994 219  5.6 2  2.4  66    0    0 177 -312  0
3885500 2480500  3  1 23  -0.9  993 227  6.3 2  2.5  68    0    0 187 -312  0
3885500 2480500  3  1 24  -1.0  993 204  5.5 3  2.4  67    0    0 191 -310  0
3885500 2480500  3  2  1  -1.0  993 202  5.9 4  2.4  66    0    0 203 -309  0
3885500 2480500  3  2  2  -1.0  993 180  5.2 2  2.4  67    0    0 198 -307  0
3885500 2480500  3  2  3  -1.5  992 170  5.2 4  2.7  76    0    0 202 -306  0
3885500 2480500  3  2  4  -1.7  992 198  5.8 5  2.9  85    0    0 220 -306  0
3885500 2480500  3  2  5  -2.0  991 207  4.9 5  2.9  87    0    0 225 -305  0
3885500 2480500  3  2  6  -1.9  991 216  4.6 8  3.0  88    0    0 239 -305  0
3885500 2480500  3  2  7  -1.5  991 212  3.7 7  2.9  84    0    0 248 -304  0
3885500 2480500  3  2  8  -1.9  991 215  3.3 7  2.9  86    0   27 240 -303  0
3885500 2480500  3  2  9  -1.4  991 210  5.3 5  3.0  89   20   99 230 -304  0
3885500 2480500  3  2 10  -0.5  991 211  4.0 7  3.1  85   14  153 233 -306  0
3885500 2480500  3  2 11   0.3  991 217  5.2 7  3.2  82   19  200 247 -310  0
3885500 2480500  3  2 12   2.6  991 227  5.5 5  3.4  80   71  260 241 -314  0
3885500 2480500  3  2 13   1.8  991 237  6.4 4  3.5  77  185  247 230 -317  0
3885500 2480500  3  2 14   3.1  992 257  6.2 5  3.4  74  120  252 236 -319  0
3885500 2480500  3  2 15   0.9  991 273  4.9 6  3.5  78   14  190 249 -319  0
3885500 2480500  3  2 16  -0.7  991 244  6.3 8  3.5  90    0   86 257 -320  0
3885500 2480500  3  2 17   0.3  991 254  4.4 4  3.5  93    8   91 247 -319  0
3885500 2480500  3  2 18  -0.3  992 239  4.4 1  3.5  90    5   37 219 -316  0
3885500 2480500  3  2 19  -1.1  992 240  4.5 3  3.2  87    0    0 213 -312  0
3885500 2480500  3  2 20  -1.1  993 238  3.6 3  3.1  87    0    0 220 -312  0
3885500 2480500  3  2 21  -2.2  993 213  3.9 0  3.0  89    0    0 208 -313  0
3885500 2480500  3  2 22  -2.6  993 287  3.6 2  2.9  90    0    0 204 -312  0
3885500 2480500  3  2 23  -1.5  993 219  2.2 2  3.0  90    0    0 213 -312  0
3885500 2480500  3  2 24  -1.8  993 185  2.7 2  3.0  88    0    0 213 -312  0
3885500 2480500  3  3  1  -3.2  992 177  1.3 0  2.8  87    0    0 199 -313  0
3885500 2480500  3  3  2  -3.1  990 176  2.3 2  2.7  88    0    0 197 -312  0
3885500 2480500  3  3  3  -2.3  990 177  2.7 2  2.8  88    0    0 208 -311  0
3885500 2480500  3  3  4  -2.0  989 167  1.4 4  2.9  88    0    0 219 -311  0
3885500 2480500  3  3  5  -1.3  988 167  2.9 3  3.1  92    0    0 224 -309  0
3885500 2480500  3  3  6  -0.8  987 179  2.0 8  3.3  93    0    0 245 -308  0
3885500 2480500  3  3  7  -0.7  986 171  1.8 8  3.5  94    0    0 274 -307  0
3885500 2480500  3  3  8  -0.3  985  19  1.7 8  3.6  95    0   10 274 -307  0
3885500 2480500  3  3  9   0.1  985 222  1.2 8  3.7  95    0   47 275 -309  0
3885500 2480500  3  3 10   0.8  985 186  1.7 8  3.9  97    0   74 278 -313  0
3885500 2480500  3  3 11   1.2  984  92  1.7 8  4.0  95    0  107 281 -316  0
3885500 2480500  3  3 12   0.9  983  83  2.0 7  4.0  94    0  116 276 -321  0
3885500 2480500  3  3 13   1.0  983  98  2.3 6  4.0  95    0  139 265 -329  0
3885500 2480500  3  3 14   2.1  981 110  2.0 7  4.1  95    6  162 268 -335  0
3885500 2480500  3  3 15   2.2  980 139  3.7 6  4.3  94    0  107 271 -336  0
3885500 2480500  3  3 16   6.4  978 116  8.9 7  4.5  84    0   86 279 -334  0
3885500 2480500  3  3 17   6.6  978 238  9.9 8  4.7  76    0   39 295 -328  0
3885500 2480500  3  3 18   3.1  978 259  3.8 8  4.7  84    0    9 294 -321  0
3885500 2480500  3  3 19   2.3  979 267  3.7 8  4.4  93    0    0 287 -316  0
3885500 2480500  3  3 20   0.8  980 316  3.9 8  4.1  93    0    0 283 -314  0
3885500 2480500  3  3 21   0.4  980 299  2.2 7  3.8  93    0    0 276 -313  0
3885500 2480500  3  3 22   0.2  981 276  2.1 7  3.7  93    0    0 271 -313  0
3885500 2480500  3  3 23  -0.1  981 281  1.2 8  3.8  96    0    0 275 -312  0
3885500 2480500  3  3 24  -0.2  982 231  1.3 8  3.8  98    0    0 280 -312  0
3885500 2480500  3  4  1  -0.1  982 256  2.2 5  3.8  98    0    0 268 -312  0
3885500 2480500  3  4  2  -0.2  982 273  2.4 7  3.7  97    0    0 264 -312  0
3885500 2480500  3  4  3  -0.5  983 300  2.1 7  3.6  95    0    0 272 -311  0
3885500 2480500  3  4  4  -0.6  984 288  1.5 5  3.6  95    0    0 263 -310  0
3885500 2480500  3  4  5  -0.5  985 300  2.1 3  3.6  95    0    0 247 -310  0
3885500 2480500  3  4  6  -1.0  986 309  2.1 8  3.5  96    0    0 262 -309  0
3885500 2480500  3  4  7  -0.9  986 300  0.3 8  3.6  98    0    0 280 -308  0
3885500 2480500  3  4  8  -0.9  986 320  1.2 8  3.5  97    0   16 281 -309  0
3885500 2480500  3  4  9  -0.2  986  92  1.0 8  3.6  98    0   53 283 -310  0
3885500 2480500  3  4 10   0.3  986 136  1.3 7  3.8  97    1  115 281 -312  0
3885500 2480500  3  4 11   0.7  986 136  1.6 8  3.8  93    1  146 282 -314  0
3885500 2480500  3  4 12   0.7  986 112  1.6 7  3.7  90    0  154 283 -315  0
3885500 2480500  3  4 13   0.5  986 121  1.8 7  3.7  91    3  185 279 -315  0
3885500 2480500  3  4 14   0.6  985 104  2.1 7  3.7  91    1  157 279 -316  0
3885500 2480500  3  4 15   0.1  985 137  1.7 7  3.7  91    1  144 278 -319  0
3885500 2480500  3  4 16   0.1  984 114  2.5 7  3.6  92    0   98 277 -319  0
3885500 2480500  3  4 17   0.1  984  94  1.1 7  3.7  94    2   74 277 -317  0
3885500 2480500  3  4 18   0.0  985 163  0.9 7  3.7  94    2   32 277 -315  0
3885500 2480500  3  4 19  -0.2  985 185  1.5 8  3.7  95    0    0 280 -315  0
3885500 2480500  3  4 20  -0.4  986 309  0.0 8  3.7  96    0    0 282 -314  0
3885500 2480500  3  4 21  -0.5  986 151  0.7 7  3.6  96    0    0 278 -312  0
3885500 2480500  3  4 22  -0.5  986 331  0.2 8  3.6  95    0    0 278 -311  0
3885500 2480500  3  4 23  -0.2  986 322  1.1 8  3.6  95    0    0 281 -309  0
3885500 2480500  3  4 24  -0.5  987   3  0.8 7  3.6  96    0    0 277 -308  0
3885500 2480500  3  5  1  -0.7  986 359  0.8 8  3.5  95    0    0 275 -307  0
3885500 2480500  3  5  2  -0.8  987   9  1.3 8  3.4  93    0    0 277 -305  0
3885500 2480500  3  5  3  -1.1  987   5  0.2 8  3.4  93    0    0 276 -302  0
3885500 2480500  3  5  4  -1.8  987   6  1.1 8  3.3  94    0    0 273 -301  0
3885500 2480500  3  5  5  -1.5  987 356  1.6 5  3.3  95    0    0 262 -299  0
3885500 2480500  3  5  6  -1.7  988 337  0.7 8  3.3  95    0    0 262 -298  0
3885500 2480500  3  5  7  -2.8  989 329  0.7 7  3.1  95    0    0 266 -297  0
3885500 2480500  3  5  8  -2.9  990 324  1.8 6  3.0  95   25   34 256 -296  0
3885500 2480500  3  5  9  -1.0  991 321  2.0 5  3.2  96   17   94 250 -296  0
3885500 2480500  3  5 10   0.3  991 304  1.9 6  3.6  94   41  165 254 -298  0
3885500 2480500  3  5 11   1.4  992 282  2.5 4  3.7  89  157  210 251 -302  0
3885500 2480500  3  5 12   2.0  993 265  3.3 3  3.6  82  141  246 241 -306  0
3885500 2480500  3  5 13   3.0  993 260  4.5 2  3.5  76  275  204 234 -310  0
3885500 2480500  3  5 14   3.5  994 253  4.1 1  3.5  73  312  183 228 -312  0
3885500 2480500  3  5 15   3.2  994 272  6.0 1  3.3  68  288  172 223 -312  0
3885500 2480500  3  5 16   2.9  994 272  6.6 1  3.1  65  261  126 220 -312  0
3885500 2480500  3  5 17   2.3  995 266  6.5 3  3.0  64  152   86 226 -309  0
3885500 2480500  3  5 18   2.0  995 264  5.3 6  2.9  64   18   38 246 -304  0
3885500 2480500  3  5 19   2.1  996 241  5.2 6  3.0  67    0    0 259 -298  0
3885500 2480500  3  5 20   1.6  997 252  4.4 6  3.1  72    0    0 258 -294  0
3885500 2480500  3  5 21   0.9  998 258  5.3 8  3.4  81    0    0 266 -292  0
3885500 2480500  3  5 22   0.1  998 235  4.5 8  3.5  88    0    0 275 -291  0
3885500 2480500  3  5 23  -0.2  999 245  4.0 7  3.5  90    0    0 269 -289  0
3885500 2480500  3  5 24   0.3 1000 198  4.6 4  3.5  90    0    0 251 -286  0
3885500 2480500  3  6  1  -0.3 1000 207  4.4 2  3.4  89    0    0 226 -284  0
3885500 2480500  3  6  2  -0.6 1000 207  4.7 6  3.3  89    0    0 234 -281  0
3885500 2480500  3  6  3  -0.2 1000 204  4.9 7  3.4  90    0    0 258 -279  0
3885500 2480500  3  6  4   0.1 1000 210  3.6 5  3.4  89    0    0 254 -278  0
3885500 2480500  3  6  5  -0.1 1000 232  2.2 6  3.4  87    0    0 249 -277  0
3885500 2480500  3  6  6  -0.2 1001 216  4.7 8  3.4  89    0    0 264 -277  0
3885500 2480500  3  6  7  -0.3 1001 221  4.7 7  3.4  89    0    0 268 -277  0
3885500 2480500  3  6  8  -0.3 1001 231  4.5 7  3.3  88    0   26 262 -277  0
3885500 2480500  3  6  9   0.2 1001 234  5.2 7  3.3  86    2   76 263 -279  0
3885500 2480500  3  6 10   0.9 1002 232  6.1 7  3.3  82    8  143 263 -285  0
3885500 2480500  3  6 11   2.2 1002 210  5.6 4  3.2  76  218  202 251 -293  0
3885500 2480500  3  6 12   2.6 1002 230  5.7 4  3.3  72  263  226 237 -301  0
3885500 2480500  3  6 13   2.8 1002 234  6.6 6  3.3  70   67  263 249 -308  0
3885500 2480500  3  6 14   2.5 1001 219  6.6 7  3.2  69    0  104 265 -311  0
3885500 2480500  3  6 15   2.3 1001 220  6.5 7  3.2  70    0  121 270 -313  0
3885500 2480500  3  6 16   2.6 1001 214  6.6 6  3.3  72   20  161 265 -313  0
3885500 2480500  3  6 17   2.2 1001 232  5.2 5  3.4  75   30  110 255 -312  0
3885500 2480500  3  6 18   2.2 1001 233  4.9 7  3.4  76    9   40 259 -312  0
3885500 2480500  3  6 19   1.9 1002 244  4.7 7  3.4  76    0    0 267 -310  0
3885500 2480500  3  6 20   1.6 1002 231  5.2 7  3.5  81    0    0 265 -307  0
3885500 2480500  3  6 21   1.5 1003 230  4.5 6  3.6  85    0    0 262 -305  0
3885500 2480500  3  6 22   0.9 1003 241  4.3 5  3.5  84    0    0 255 -304  0
3885500 2480500  3  6 23   0.6 1004 226  5.0 5  3.3  83    0    0 249 -303  0
3885500 2480500  3  6 24   0.3 1005 226  3.9 5  3.3  83    0    0 247 -303  0
3885500 2480500  3  7  1   0.3 1005 220  4.3 3  3.3  85    0    0 237 -303  0
3885500 2480500  3  7  2   0.0 1006 218  4.7 5  3.3  85    0    0 234 -301  0
3885500 2480500  3  7  3   0.3 1006 219  4.6 6  3.2  83    0    0 245 -300  0
3885500 2480500  3  7  4  -0.2 1006 215  5.5 6  3.2  83    0    0 248 -301  0
3885500 2480500  3  7  5  -0.3 1006 216  4.7 7  3.1  84    0    0 250 -301  0
3885500 2480500  3  7  6  -0.1 1006 214  5.0 8  3.2  85    0    0 258 -301  0
3885500 2480500  3  7  7   0.1 1006 213  4.9 6  3.2  84    0    0 253 -299  0
3885500 2480500  3  7  8  -0.3 1007 218  4.6 5  3.1  82   12   35 239 -296  0
3885500 2480500  3  7  9   0.4 1007 219  4.7 0  3.0  80  131   74 213 -297  0
3885500 2480500  3  7 10   2.6 1008 223  4.5 1  3.2  74  307   68 200 -303  0
3885500 2480500  3  7 11   3.6 1008 229  5.1 1  3.2  67  298  143 208 -309  0
3885500 2480500  3  7 12   4.9 1008 231  3.7 3  3.0  58  111  249 222 -314  0
3885500 2480500  3  7 13   4.2 1008 224  4.0 4  2.9  55   36  243 237 -316  0
3885500 2480500  3  7 14   3.5 1007 232  2.9 5  2.9  57   26  230 246 -321  0
3885500 2480500  3  7 15   4.6 1007 242  4.6 4  2.9  57   82  216 250 -325  0
3885500 2480500  3  7 16   4.4 1006 226  4.0 4  2.9  56  132  159 250 -324  0
3885500 2480500  3  7 17   4.1 1006 241  4.1 5  2.9  55  129   91 255 -322  0
3885500 2480500  3  7 18   3.0 1006 222  3.9 7  2.9  58   18   40 265 -319  0
3885500 2480500  3  7 19   2.2 1006 196  3.0 6  2.9  64    0    0 267 -316  0
3885500 2480500  3  7 20   2.0 1006 188  3.0 6  3.0  67    0    0 263 -315  0
3885500 2480500  3  7 21   1.6 1005 187  3.2 8  3.0  69    0    0 271 -315  0
3885500 2480500  3  7 22   1.0 1005 175  2.5 7  3.0  70    0    0 276 -315  0
3885500 2480500  3  7 23  -0.1 1005 168  1.9 7  2.9  73    0    0 271 -314  0
3885500 2480500  3  7 24  -1.0 1004 162  2.1 8  2.8  78    0    0 272 -313  0
3885500 2480500  3  8  1  -1.0 1004 172  2.5 3  2.8  80    0    0 255 -313  0
3885500 2480500  3  8  2  -1.3 1003 170  2.8 6  2.8  78    0    0 247 -312  0
3885500 2480500  3  8  3  -1.0 1003 166  2.2 8  2.7  77    0    0 267 -312  0
3885500 2480500  3  8  4  -1.2 1002 181  2.5 7  2.7  76    0    0 271 -311  0
