     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3885500 2480500  7 10  1  23.4 1003 246  1.9 1 12.6  67    0    0 353 -448  1
3885500 2480500  7 10  2  22.9 1002 245  1.6 1 12.3  68    0    0 350 -441  1
3885500 2480500  7 10  3  22.2 1002 322  1.7 1 12.2  70    0    0 348 -435  1
3885500 2480500  7 10  4  20.9 1002 281  1.5 2 11.9  73    0    0 346 -431  1
3885500 2480500  7 10  5  20.2 1002  63  1.3 2 11.6  75    0    0 342 -428  1
3885500 2480500  7 10  6  20.2 1002 304  1.6 2 11.6  77   13   45 340 -425  1
3885500 2480500  7 10  7  23.4 1001 313  1.4 1 12.1  72   88  109 342 -429  1
3885500 2480500  7 10  8  25.0 1001 313  0.7 0 12.4  64  230  142 347 -442  1
3885500 2480500  7 10  9  26.3 1001 187  1.4 0 12.5  60  380  160 351 -461  1
3885500 2480500  7 10 10  28.1 1001 143  1.1 0 13.0  56  526  165 358 -480  1
3885500 2480500  7 10 11  30.6 1000 120  2.0 0 13.4  51  654  159 369 -500  1
3885500 2480500  7 10 12  31.6 1001 175  2.0 0 13.3  46  738  152 377 -518  1
3885500 2480500  7 10 13  32.4 1000 245  2.2 1 12.6  42  581  261 382 -533  1
3885500 2480500  7 10 14  34.0  999 107  3.4 5 12.1  37   28  317 394 -543  1
3885500 2480500  7 10 15  34.3  999  76  3.0 6 12.2  36   25  287 408 -548  1
3885500 2480500  7 10 16  33.9  998  79  3.3 3 12.7  37  281  286 404 -547  1
3885500 2480500  7 10 17  32.7  997  49  2.8 2 13.0  40  370  163 393 -540  1
3885500 2480500  7 10 18  32.4  997  60  2.7 5 13.2  42  111  180 394 -530  1
3885500 2480500  7 10 19  32.4  997  77  2.5 6 14.0  45   35  111 403 -517  1
3885500 2480500  7 10 20  30.1  997  97  2.8 5 14.6  50   14   47 400 -500  1
3885500 2480500  7 10 21  28.5  997 169  1.4 4 14.7  56    0    4 390 -483  1
3885500 2480500  7 10 22  26.1  996 107  0.4 4 14.5  62    0    0 382 -471  1
3885500 2480500  7 10 23  26.0  996  30  1.9 5 13.7  63    0    0 378 -464  1
3885500 2480500  7 10 24  26.1  996  85  2.4 5 13.2  61    0    0 380 -456  1
3885500 2480500  7 11  1  24.8  996 256  2.0 2 13.3  64    0    0 372 -449  1
3885500 2480500  7 11  2  24.0  995 341  1.9 2 12.8  65    0    0 362 -443  1
3885500 2480500  7 11  3  23.1  995 321  2.4 2 12.6  68    0    0 360 -440  1
3885500 2480500  7 11  4  22.5  995 254  1.7 1 12.7  71    0    0 356 -437  1
3885500 2480500  7 11  5  21.1  995 269  1.4 4 12.7  76    0    0 358 -433  1
3885500 2480500  7 11  6  21.7  995 158  0.6 5 12.7  78    0   31 364 -431  1
3885500 2480500  7 11  7  23.1  995 103  1.2 5 13.1  75   21  105 367 -434  1
3885500 2480500  7 11  8  24.1  994  85  2.0 2 13.7  73  154  174 365 -444  1
3885500 2480500  7 11  9  26.3  994 136  1.5 2 14.2  69  327  189 366 -459  1
3885500 2480500  7 11 10  28.3  994 172  1.6 1 14.2  61  471  197 374 -477  1
3885500 2480500  7 11 11  29.4  995 182  3.1 1 14.4  56  581  203 381 -497  1
3885500 2480500  7 11 12  31.5  995 199  3.8 1 14.4  52  633  218 389 -516  1
3885500 2480500  7 11 13  32.3  994 213  3.8 2 14.2  47  389  355 398 -532  1
3885500 2480500  7 11 14  27.9  994 252  5.4 6 13.4  49   15  272 401 -543  1
3885500 2480500  7 11 15  24.1  993 282  6.1 7 13.0  60    0  104 396 -545  1
3885500 2480500  7 11 16  21.0  994 286  2.5 7 13.3  76    0   62 386 -535  1
3885500 2480500  7 11 17  22.1  995  12  2.9 8 13.4  81    0   61 385 -528  1
3885500 2480500  7 11 18  22.2  994 286  3.1 7 13.4  78    0   81 387 -522  1
3885500 2480500  7 11 19  22.4  995 349  2.0 6 13.5  78   13  100 384 -506  1
3885500 2480500  7 11 20  23.0  995 285  1.4 7 13.5  76    7   43 386 -490  1
3885500 2480500  7 11 21  21.2  995 216  1.0 7 13.4  78    0    4 389 -476  1
3885500 2480500  7 11 22  21.8  996 161  1.2 6 13.3  81    0    0 385 -466  1
3885500 2480500  7 11 23  19.9  997 195  1.3 6 13.1  83    0    0 380 -460  1
3885500 2480500  7 11 24  19.6  997 190  0.7 5 12.6  86    0    0 374 -456  1
3885500 2480500  7 12  1  19.6  997 186  1.6 5 12.6  86    0    0 370 -452  1
3885500 2480500  7 12  2  19.8  997 247  0.9 5 12.7  86    0    0 371 -447  1
3885500 2480500  7 12  3  19.6  998 233  1.0 5 12.7  87    0    0 371 -441  1
3885500 2480500  7 12  4  19.1  998 222  0.8 7 12.6  88    0    0 375 -436  1
3885500 2480500  7 12  5  19.1  998 205  0.1 6 12.3  87    0    0 375 -433  1
3885500 2480500  7 12  6  19.1  998 226  0.3 5 12.3  87    3   39 369 -432  1
3885500 2480500  7 12  7  20.2  998 213  2.3 4 12.6  86   48  119 364 -434  1
3885500 2480500  7 12  8  21.0  998 205  2.8 4 12.9  83  125  192 364 -440  1
3885500 2480500  7 12  9  22.7  998 209  4.2 3 13.4  80  224  251 367 -452  1
3885500 2480500  7 12 10  24.0  999 237  2.3 4 13.7  74  266  316 375 -468  1
3885500 2480500  7 12 11  26.0  999 236  3.2 5 13.6  67  284  372 387 -487  1
3885500 2480500  7 12 12  27.0  999 254  3.2 5 13.2  60  340  393 397 -501  1
3885500 2480500  7 12 13  28.2  999 303  3.0 4 13.1  56  394  387 400 -513  1
3885500 2480500  7 12 14  26.0  998 249  3.0 3 13.4  59  342  388 394 -523  1
3885500 2480500  7 12 15  24.0  998 316  3.3 3 13.6  67  125  366 384 -526  1
3885500 2480500  7 12 16  24.6  998 307  1.4 4 13.0  67   29  267 383 -524  1
3885500 2480500  7 12 17  25.4  997 309  2.2 4 12.8  63   89  257 386 -519  1
3885500 2480500  7 12 18  24.8  998 313  3.0 7 13.0  64   25  165 393 -509  1
3885500 2480500  7 12 19  24.9  998 309  2.3 6 13.0  65   11   99 397 -497  1
3885500 2480500  7 12 20  24.5  998 263  1.9 4 13.0  66    2   39 389 -485  1
3885500 2480500  7 12 21  23.6  998 283  1.3 3 13.2  69    0    3 380 -474  1
3885500 2480500  7 12 22  21.8  999  13  2.4 5 13.7  77    0    0 380 -464  1
3885500 2480500  7 12 23  21.9  999 276  1.8 5 13.9  83    0    0 385 -457  1
3885500 2480500  7 12 24  21.7  999 253  1.5 4 13.8  83    0    0 383 -452  1
3885500 2480500  7 13  1  21.0 1000 252  1.3 5 13.7  84    0    0 383 -446  1
3885500 2480500  7 13  2  20.4 1000 279  1.4 4 13.3  85    0    0 379 -442  1
3885500 2480500  7 13  3  21.0 1000 270  2.0 2 13.0  83    0    0 371 -438  1
3885500 2480500  7 13  4  19.9 1000 286  1.1 2 12.8  83    0    0 363 -436  1
3885500 2480500  7 13  5  19.2 1000 101  0.7 3 12.5  86    0    0 361 -433  1
3885500 2480500  7 13  6  19.5 1000 109  0.0 3 12.5  87   21   41 361 -432  1
3885500 2480500  7 13  7  20.8 1000  95  0.5 1 13.0  87  109   86 358 -436  1
3885500 2480500  7 13  8  22.8 1000 113  0.9 2 13.6  82  249  105 361 -448  1
3885500 2480500  7 13  9  24.1 1000  88  0.2 3 14.0  76  391  116 373 -462  1
3885500 2480500  7 13 10  25.4 1000  72  1.4 3 14.2  71  457  160 381 -479  1
3885500 2480500  7 13 11  26.4  999  89  1.4 2 14.2  66  535  181 384 -498  1
3885500 2480500  7 13 12  27.4  999  98  1.3 4 14.0  62  158  350 391 -511  1
3885500 2480500  7 13 13  28.5  999 123  1.0 4 13.6  56  182  347 401 -520  1
3885500 2480500  7 13 14  30.2  999 115  1.2 4 13.2  50  333  308 405 -533  1
3885500 2480500  7 13 15  30.1  999 108  1.5 3 12.6  46  299  288 403 -543  1
3885500 2480500  7 13 16  30.4  998  33  0.6 5 12.4  45   38  255 404 -545  1
3885500 2480500  7 13 17  30.6  998  51  1.8 8 12.3  44    0  111 417 -533  1
3885500 2480500  7 13 18  30.0  998 264  1.6 3 12.4  45  148  149 409 -502  1
3885500 2480500  7 13 19  29.9  997 344  1.3 3 12.7  47  173   58 391 -468  1
3885500 2480500  7 13 20  28.8  997  93  0.8 6 13.1  50   21   41 399 -446  1
3885500 2480500  7 13 21  26.9  997 211  0.9 5 13.9  58    0    2 403 -438  1
3885500 2480500  7 13 22  25.2  997  52  1.1 6 14.5  67    0    0 398 -432  1
3885500 2480500  7 13 23  24.4  998  70  1.2 6 14.6  73    0    0 398 -426  1
3885500 2480500  7 13 24  23.6  998 137  0.9 5 14.2  74    0    0 392 -423  1
3885500 2480500  7 14  1  23.5  998 121  0.8 2 13.7  74    0    0 377 -422  1
3885500 2480500  7 14  2  22.8  998 181  1.1 2 13.4  74    0    0 365 -421  1
3885500 2480500  7 14  3  22.5  998 214  1.9 2 13.3  76    0    0 363 -421  1
3885500 2480500  7 14  4  22.1  997 207  0.9 3 13.4  78    0    0 364 -419  1
3885500 2480500  7 14  5  22.1  997 204  1.7 6 13.0  76    0    0 375 -416  1
3885500 2480500  7 14  6  22.2  997 191  1.9 6 12.5  73   22   43 387 -414  1
3885500 2480500  7 14  7  22.8  997 201  3.2 4 12.7  73   59  107 379 -414  1
3885500 2480500  7 14  8  25.0  997 209  3.6 4 13.1  69  178  157 376 -418  1
3885500 2480500  7 14  9  24.6  998 232  4.6 4 13.0  65  365  159 379 -422  1
3885500 2480500  7 14 10  25.5  998 270  5.0 3 12.9  64  295  272 375 -428  1
3885500 2480500  7 14 11  27.7  998 277  4.5 5 12.6  57   70  338 385 -432  1
3885500 2480500  7 14 12  28.3  998  42  5.0 6 12.0  50  129  375 401 -437  1
3885500 2480500  7 14 13  29.0  998 291  6.4 7 11.7  47  129  375 410 -445  1
3885500 2480500  7 14 14  28.1  998 325  5.7 4 11.6  46  449  302 401 -451  1
3885500 2480500  7 14 15  27.0  997 168  4.7 3 12.3  52  456  261 382 -446  1
3885500 2480500  7 14 16  23.9  997 121  4.2 4 13.5  65  154  299 376 -441  1
3885500 2480500  7 14 17  23.9  997 148  5.1 7 14.0  73    0  120 385 -445  1
3885500 2480500  7 14 18  23.6  998 190  4.7 5 13.2  70   15  149 385 -442  1
3885500 2480500  7 14 19  22.0  998 338  3.0 7 12.9  72    1   74 381 -433  1
3885500 2480500  7 14 20  21.6  999 226  3.7 7 13.3  80    0   16 386 -426  1
3885500 2480500  7 14 21  21.1  999 256  2.4 6 13.3  82    0    1 381 -422  1
3885500 2480500  7 14 22  21.0 1000 211  2.6 7 13.1  82    0    0 380 -419  1
3885500 2480500  7 14 23  20.5 1000 240  1.9 7 13.0  83    0    0 383 -417  1
3885500 2480500  7 14 24  19.6 1000 222  1.9 6 12.7  85    0    0 376 -416  1
3885500 2480500  7 15  1  19.3 1000 197  1.1 4 12.4  86    0    0 362 -415  1
3885500 2480500  7 15  2  18.6 1000 169  1.3 3 12.2  87    0    0 347 -414  1
3885500 2480500  7 15  3  18.0 1000 228  3.7 3 12.0  89    0    0 339 -413  1
3885500 2480500  7 15  4  18.0 1000 201  1.5 4 11.9  90    0    0 342 -411  1
3885500 2480500  7 15  5  17.8 1000 221  2.1 4 11.7  90    0    0 347 -410  1
3885500 2480500  7 15  6  18.0 1000 225  2.4 5 11.7  89    8   40 350 -408  1
3885500 2480500  7 15  7  19.6 1000 201  2.4 4 12.1  87   87  104 351 -408  1
3885500 2480500  7 15  8  19.9 1001 214  2.8 4 12.4  85  162  164 351 -411  1
3885500 2480500  7 15  9  21.7 1001 221  3.6 5 12.1  77  262  210 361 -417  1
3885500 2480500  7 15 10  22.8 1000 222  3.0 4 11.5  68  432  210 368 -425  1
3885500 2480500  7 15 11  23.7 1000 241  3.9 4 11.2  62  432  277 370 -438  1
3885500 2480500  7 15 12  23.6 1000 245  3.5 5 11.2  60  265  371 377 -458  1
3885500 2480500  7 15 13  24.9 1000 201  3.3 3 11.1  58  449  320 378 -473  1
3885500 2480500  7 15 14  25.7  999 217  3.8 5 10.8  52  194  373 383 -479  1
3885500 2480500  7 15 15  26.1  999 220  3.6 3 10.5  50  457  263 386 -479  1
3885500 2480500  7 15 16  27.2  998 210  4.0 3 10.4  47  447  196 380 -475  1
3885500 2480500  7 15 17  27.1  998 231  3.4 4 10.2  44  405  138 385 -472  1
3885500 2480500  7 15 18  26.7  998 263  3.3 3 10.2  45  279  110 382 -467  1
3885500 2480500  7 15 19  26.9  997 204  3.1 2 10.3  46  148   80 372 -457  1
3885500 2480500  7 15 20  24.4  997 184  2.9 1 10.6  51   36   41 358 -445  1
3885500 2480500  7 15 21  21.8  997 161  2.4 4 11.2  62    0    0 356 -437  1
3885500 2480500  7 15 22  20.3  997 241  3.5 8 11.7  74    0    0 382 -435  1
3885500 2480500  7 15 23  19.8  998 222  3.4 7 12.2  81    0    0 393 -433  1
3885500 2480500  7 15 24  20.1  998 235  3.2 5 12.2  82    0    0 380 -432  1
3885500 2480500  7 16  1  19.7  998 153  2.7 8 12.3  83    0    0 383 -428  1
3885500 2480500  7 16  2  19.6  998 168  2.8 8 12.7  87    0    0 395 -423  1
3885500 2480500  7 16  3  19.4  997 199  3.9 8 12.9  89    0    0 393 -417  1
3885500 2480500  7 16  4  19.4  997 205  1.6 7 13.0  90    0    0 389 -410  1
3885500 2480500  7 16  5  19.4  997 210  2.3 7 12.9  89    0    0 384 -406  1
3885500 2480500  7 16  6  19.1  998 218  2.6 7 12.8  90    0   24 383 -405  1
3885500 2480500  7 16  7  19.8  998 243  2.3 8 13.1  90    0   56 389 -406  1
3885500 2480500  7 16  8  19.8  998 257  2.7 8 13.5  91    0  109 395 -407  1
3885500 2480500  7 16  9  19.8  998 246  2.4 6 13.5  91    9  204 385 -411  1
3885500 2480500  7 16 10  21.6  998 256  2.8 6 13.2  85   30  283 380 -417  1
3885500 2480500  7 16 11  21.3  999 282  2.9 8 12.4  76    0  142 390 -425  1
3885500 2480500  7 16 12  19.9  999 304  2.5 7 11.2  72    3  258 388 -436  1
3885500 2480500  7 16 13  22.7  999 282  3.2 4 10.2  63  348  380 375 -446  1
3885500 2480500  7 16 14  24.2 1000 275  2.1 3  9.6  52  356  363 369 -455  1
3885500 2480500  7 16 15  24.5 1000 244  4.1 2  9.5  49  374  321 363 -458  1
3885500 2480500  7 16 16  24.2 1000 239  2.1 4  9.3  48  143  314 363 -459  1
3885500 2480500  7 16 17  24.3 1000 255  5.2 7  9.1  48    0  146 376 -461  1
3885500 2480500  7 16 18  22.4 1000 236  4.5 5  9.2  50   16  154 375 -456  1
3885500 2480500  7 16 19  22.9 1000 254  3.9 3  9.3  54   92  106 360 -446  1
3885500 2480500  7 16 20  21.1 1001 263  2.6 4  9.5  57   15   45 353 -436  1
3885500 2480500  7 16 21  19.6 1001 223  2.9 5 10.1  67    0    5 354 -426  1
3885500 2480500  7 16 22  19.3 1001 245  3.2 4 10.2  71    0    0 350 -420  1
3885500 2480500  7 16 23  19.2 1002 257  1.6 4  9.8  69    0    0 345 -418  1
3885500 2480500  7 16 24  18.5 1002 250  2.1 3 10.1  73    0    0 341 -416  1
3885500 2480500  7 17  1  17.7 1002 204  1.1 5 10.4  79    0    0 343 -414  1
3885500 2480500  7 17  2  16.6 1002 238  1.3 5 10.4  84    0    0 349 -411  1
3885500 2480500  7 17  3  17.0 1002 184  2.5 5 10.5  87    0    0 349 -409  1
3885500 2480500  7 17  4  16.1 1003 194  1.5 4 10.5  88    0    0 346 -407  1
3885500 2480500  7 17  5  15.5 1002 206  1.6 6 10.2  90    0    0 346 -406  1
3885500 2480500  7 17  6  17.0 1002 240  1.2 5 10.3  88   19   40 351 -408  1
3885500 2480500  7 17  7  18.1 1002   5  2.0 4 10.9  86   20  102 347 -410  1
3885500 2480500  7 17  8  20.0 1002 256  2.4 6 11.3  81   10  156 357 -411  1
3885500 2480500  7 17  9  21.4 1002 239  2.6 5 11.2  72  249  228 366 -413  1
3885500 2480500  7 17 10  22.4 1002 206  3.0 5 10.7  64  452  213 366 -410  1
3885500 2480500  7 17 11  23.2 1002 211  3.5 4 10.2  58  476  273 367 -409  1
3885500 2480500  7 17 12  22.8 1001 232  3.0 3  9.7  54  474  318 362 -413  1
3885500 2480500  7 17 13  23.2 1001 228  3.2 4  9.5  53  184  403 365 -413  1
3885500 2480500  7 17 14  22.2 1001 188  2.5 7  9.7  55    0  165 378 -412  1
3885500 2480500  7 17 15  22.8 1002 245  2.9 6  9.9  57    0  199 384 -421  1
3885500 2480500  7 17 16  23.2 1001 219  2.1 6 10.0  56   41  276 383 -437  1
3885500 2480500  7 17 17  23.2 1001 226  2.8 8 10.1  56    2  167 388 -446  1
3885500 2480500  7 17 18  23.3 1001 256  2.7 8 10.1  56    3  126 394 -443  1
3885500 2480500  7 17 19  23.6 1001 240  5.7 7 10.3  56    5   86 392 -435  1
3885500 2480500  7 17 20  21.4 1001 207  1.9 6 10.6  61   13   44 382 -421  1
3885500 2480500  7 17 21  20.6 1002 222  2.7 6 10.8  68    0    2 374 -409  1
3885500 2480500  7 17 22  20.2 1002 252  1.5 7 11.0  72    0    0 375 -406  1
3885500 2480500  7 17 23  20.0 1002 221  2.0 7 11.1  74    0    0 378 -406  1
3885500 2480500  7 17 24  19.4 1002 245  2.0 5 11.4  78    0    0 369 -405  1
3885500 2480500  7 18  1  18.6 1003 194  1.7 6 11.7  84    0    0 363 -403  1
3885500 2480500  7 18  2  18.3 1003 203  1.9 6 11.7  86    0    0 364 -401  1
3885500 2480500  7 18  3  18.5 1003 201  2.5 6 11.6  86    0    0 365 -401  1
3885500 2480500  7 18  4  18.0 1003 191  1.9 7 11.6  87    0    0 369 -399  1
3885500 2480500  7 18  5  18.5 1003 207  1.7 8 11.7  88    0    0 378 -398  1
3885500 2480500  7 18  6  18.3 1003 212  2.5 7 11.5  86    3   35 378 -397  1
3885500 2480500  7 18  7  20.0 1003 218  3.4 5 11.5  81    9   92 366 -397  1
3885500 2480500  7 18  8  20.5 1003 229  4.2 5 11.4  76   31  179 360 -399  1
3885500 2480500  7 18  9  22.0 1004 237  4.3 6 11.3  71   41  251 369 -407  1
3885500 2480500  7 18 10  23.4 1004 253  5.4 6 11.4  65   86  329 380 -415  1
3885500 2480500  7 18 11  24.1 1004 246  5.2 6 11.3  61   99  370 385 -417  1
3885500 2480500  7 18 12  23.8 1004 244  3.9 6 11.1  59  135  406 388 -415  1
3885500 2480500  7 18 13  24.4 1004 247  4.3 7 11.0  58   61  367 395 -417  1
3885500 2480500  7 18 14  23.8 1004 234  4.0 6 11.2  59   47  340 398 -421  1
3885500 2480500  7 18 15  24.7 1005 256  4.9 5 11.3  59   66  336 393 -427  1
3885500 2480500  7 18 16  24.9 1005 219  4.6 5 11.0  55  149  294 392 -428  1
3885500 2480500  7 18 17  25.0 1005 236  2.4 7 10.6  53   49  240 400 -421  1
3885500 2480500  7 18 18  25.2 1005 227  3.2 7 10.6  53   25  168 409 -414  1
3885500 2480500  7 18 19  25.5 1005 230  2.4 6 10.8  52   22  107 406 -412  1
3885500 2480500  7 18 20  23.9 1005 231  2.5 5 11.2  59   10   43 397 -411  1
3885500 2480500  7 18 21  23.1 1005 230  2.2 5 11.4  63    0    3 383 -410  1
3885500 2480500  7 18 22  22.3 1006 226  2.3 5 11.5  66    0    0 380 -410  1
3885500 2480500  7 18 23  21.6 1006 210  2.4 4 11.0  66    0    0 383 -410  1
3885500 2480500  7 18 24  20.9 1007 181  2.7 4 10.3  64    0    0 380 -410  1
3885500 2480500  7 19  1  20.1 1008 142  3.1 3  9.5  62    0    0 347 -431  1
3885500 2480500  7 19  2  19.4 1008 106  3.4 3  8.9  62    0    0 345 -426  1
3885500 2480500  7 19  3  18.6 1008  77  3.6 2  8.6  62    0    0 343 -423  1
3885500 2480500  7 19  4  18.2 1008  65  3.6 2  8.7  65    0    0 337 -419  1
3885500 2480500  7 19  5  18.8 1008  74  3.4 1  8.8  65    0    0 331 -415  1
3885500 2480500  7 19  6  18.1 1008  62  3.4 1  8.9  70   24   37 326 -414  1
3885500 2480500  7 19  7  20.8 1008  62  2.8 0  9.1  64  126   79 325 -418  1
3885500 2480500  7 19  8  23.3 1008  56  3.0 0  9.2  55  266  103 326 -429  1
3885500 2480500  7 19  9  25.5 1008  62  4.4 0  8.8  46  421  113 333 -447  1
3885500 2480500  7 19 10  27.7 1007  62  4.7 0  8.3  38  573  112 341 -468  1
3885500 2480500  7 19 11  28.5 1006  66  3.8 0  8.1  34  677  117 348 -491  1
3885500 2480500  7 19 12  29.8 1006  49  3.8 0  8.2  32  771  105 355 -512  1
3885500 2480500  7 19 13  31.5 1006  66  3.7 0  8.2  29  780  117 364 -529  1
3885500 2480500  7 19 14  32.1 1005 100  2.2 0  8.0  27  764  113 369 -541  1
3885500 2480500  7 19 15  32.6 1005 112  3.3 0  7.5  24  711  101 371 -549  1
3885500 2480500  7 19 16  33.4 1005 144  3.5 0  7.1  22  602   99 370 -548  1
3885500 2480500  7 19 17  33.5 1004 107  3.7 0  6.8  21  463   96 370 -544  1
3885500 2480500  7 19 18  33.0 1004 131  4.1 0  6.4  20  300   92 367 -537  1
3885500 2480500  7 19 19  32.5 1004 124  4.1 0  6.2  20  116   89 364 -524  1
3885500 2480500  7 19 20  30.7 1003 105  3.3 0  6.6  23   37   38 362 -506  1
3885500 2480500  7 19 21  28.4 1003 111  3.6 0  7.2  28    0    4 358 -489  1
3885500 2480500  7 19 22  26.3 1003 111  3.6 0  7.5  33    0    0 351 -476  1
3885500 2480500  7 19 23  24.9 1003 120  2.6 0  7.8  38    0    0 346 -467  1
3885500 2480500  7 19 24  24.2 1003  82  3.5 0  8.0  41    0    0 344 -461  1
3885500 2480500  7 20  1  23.0 1003  82  2.9 0  8.4  46    0    0 342 -456  1
3885500 2480500  7 20  2  22.8 1003 113  4.4 0  8.5  48    0    0 338 -455  1
3885500 2480500  7 20  3  22.5 1003 203  2.6 0  8.5  49    0    0 337 -453  1
3885500 2480500  7 20  4  19.7 1002 212  2.2 0  9.0  57    0    0 333 -447  1
3885500 2480500  7 20  5  18.6 1002 183  1.7 0  9.9  70    0    0 328 -442  1
3885500 2480500  7 20  6  19.3 1002 162  2.0 0 10.3  74   13   39 327 -439  1
3885500 2480500  7 20  7  22.8 1002 126  1.3 0 10.0  63   77  111 331 -442  1
3885500 2480500  7 20  8  26.0 1002 128  2.5 0  9.5  49  169  176 342 -454  1
3885500 2480500  7 20  9  27.7 1002 123  1.9 1  9.9  44  239  243 355 -469  1
3885500 2480500  7 20 10  29.5 1001 138  2.2 1 10.6  43  379  270 367 -484  1
3885500 2480500  7 20 11  31.4 1001 145  2.0 0 10.4  38  501  279 375 -496  1
3885500 2480500  7 20 12  33.5 1001 146  2.7 1 10.1  32  585  282 385 -510  1
3885500 2480500  7 20 13  35.9 1000  91  3.6 0  8.5  24  586  299 393 -523  1
3885500 2480500  7 20 14  35.9 1000  92  3.4 0  7.5  20  566  294 395 -540  1
3885500 2480500  7 20 15  37.0  999  64  4.4 0  7.7  20  535  265 398 -548  1
3885500 2480500  7 20 16  37.6  998 188  3.7 0  7.9  20  445  241 400 -541  1
3885500 2480500  7 20 17  36.6  998 355  4.1 1  8.2  20  322  210 399 -540  1
3885500 2480500  7 20 18  37.1  998  30  3.0 4  7.8  20   93  188 404 -538  1
3885500 2480500  7 20 19  34.8  997 288  1.7 6  8.3  22   18  101 414 -527  1
3885500 2480500  7 20 20  32.7  998 335  1.8 5  9.4  28    0   23 411 -515  1
3885500 2480500  7 20 21  30.6  998 335  1.8 5  9.9  33    0    5 401 -504  1
3885500 2480500  7 20 22  29.6  998 229  5.6 6 10.3  38    0    0 400 -487  1
3885500 2480500  7 20 23  23.1  998 277  8.8 6 12.0  55    0    0 394 -472  1
3885500 2480500  7 20 24  20.9  999 256  3.9 5 14.0  83    0    0 378 -464  1
3885500 2480500  7 21  1  21.4 1001  19  4.8 2 14.4  90    0    0 361 -461  1
3885500 2480500  7 21  2  20.5 1000 166  0.9 4 14.2  90    0    0 356 -457  1
3885500 2480500  7 21  3  20.8 1001 124  2.7 4 14.0  90    0    0 364 -451  1
3885500 2480500  7 21  4  20.3 1001 180  2.0 5 13.9  90    0    0 368 -448  1
3885500 2480500  7 21  5  19.8 1001 111  2.0 5 13.6  91    0    0 370 -448  1
3885500 2480500  7 21  6  19.7 1001 107  2.5 5 13.6  92    1   27 368 -447  1
3885500 2480500  7 21  7  20.8 1001  65  2.0 4 14.1  93   62   97 366 -447  1
3885500 2480500  7 21  8  22.5 1001 119  1.7 5 14.7  89   50  165 372 -451  1
